Date,days,SPY,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
20200709,91,0.249179,0.303119,0.281349,0.444532,0.354424,0.319102,0.297978,0.192394,0.332906,0.26575,0.236351,0.271104
20200710,91,0.242447,0.293174,0.279278,0.433162,0.347771,0.317768,0.290207,0.191201,0.328546,0.258262,0.241823,0.26384
20200713,91,0.266635,0.309182,0.313045,0.451387,0.353065,0.32431,0.323101,0.19098,0.337338,0.264382,0.251058,0.283736
20200714,91,0.250314,0.294646,0.304696,0.451265,0.345414,0.31004,0.321814,0.196943,0.3323,0.268159,0.242282,0.278642
20200715,91,0.242661,0.29062,0.299174,0.438335,0.328365,0.304816,0.302088,0.195581,0.309953,0.257003,0.242781,0.274074
20200716,91,0.240151,0.287503,0.290747,0.431633,0.314393,0.291575,0.292691,0.196167,0.3154,0.251113,0.237221,0.258967
20200717,91,0.232097,0.277143,0.282833,0.408888,0.306303,0.279771,0.277139,0.194266,0.292167,0.238226,0.231365,0.250116
20200720,91,0.225605,0.285714,0.273504,0.40195,0.305459,0.282659,0.284676,0.193992,0.288945,0.242396,0.22697,0.240069
20200721,91,0.222179,0.27967,0.275724,0.388883,0.297681,0.274042,0.284189,0.1892,0.282264,0.236828,0.221741,0.23528
20200722,91,0.219823,0.277118,0.272039,0.39331,0.29196,0.277344,0.278483,0.188595,0.274391,0.235446,0.219499,0.237089
20200723,91,0.228194,0.276372,0.279497,0.389155,0.292726,0.277142,0.283041,0.182195,0.277712,0.230128,0.220219,0.241911
20200724,91,0.233995,0.277716,0.28164,0.394317,0.291653,0.278721,0.28993,0.180982,0.285739,0.233295,0.221048,0.24703
20200727,91,0.229758,0.280735,0.285768,0.384379,0.291365,0.2754,0.2815,0.180338,0.274356,0.229239,0.2107,0.247725
20200728,91,0.235072,0.280778,0.291083,0.393903,0.290582,0.273009,0.287262,0.179746,0.276179,0.230318,0.207193,0.248297
20200729,91,0.225721,0.275119,0.26835,0.382932,0.281364,0.264583,0.272032,0.178575,0.259122,0.223516,0.202138,0.241719
20200730,91,0.236915,0.283571,0.270677,0.401076,0.289253,0.272764,0.278021,0.179651,0.26323,0.228534,0.209132,0.25094
20200731,91,0.22693,0.278256,0.251881,0.39592,0.288406,0.270562,0.26462,0.17487,0.264059,0.227622,0.20413,0.240052
20200803,91,0.23379,0.284408,0.265754,0.398538,0.299592,0.270426,0.277046,0.175298,0.285532,0.229712,0.207857,0.25105
20200804,91,0.224755,0.272143,0.253828,0.3892,0.290594,0.263498,0.279622,0.173371,0.273741,0.222517,0.20435,0.246148
20200805,91,0.223939,0.270654,0.254543,0.387093,0.293104,0.259697,0.276728,0.171798,0.275878,0.227928,0.203568,0.245696
20200806,91,0.216841,0.268098,0.253975,0.381127,0.293159,0.259261,0.27198,0.170402,0.26725,0.224004,0.201798,0.238023
20200807,91,0.218802,0.266641,0.265032,0.384097,0.292696,0.260613,0.288393,0.173683,0.267011,0.222295,0.201596,0.238788
20200810,91,0.220005,0.266767,0.270418,0.385498,0.289145,0.263582,0.292615,0.175354,0.270312,0.220951,0.206013,0.244931
20200811,91,0.232315,0.270066,0.271526,0.379781,0.290623,0.263478,0.298578,0.177287,0.276429,0.231166,0.212984,0.249048
20200812,91,0.221387,0.268044,0.266587,0.370709,0.295095,0.261712,0.286417,0.17725,0.260289,0.223002,0.213453,0.244832
20200813,91,0.222593,0.263392,0.265437,0.377085,0.291594,0.260507,0.293146,0.175335,0.266475,0.21998,0.209498,0.244963
20200814,91,0.221556,0.259133,0.267031,0.36522,0.285687,0.262538,0.291501,0.176499,0.260394,0.220197,0.207552,0.240182
20200817,91,0.217828,0.258716,0.267266,0.367916,0.293878,0.263899,0.286959,0.175981,0.251736,0.222735,0.212076,0.242979
20200818,91,0.213742,0.255567,0.262506,0.35687,0.287038,0.254979,0.281563,0.165859,0.257243,0.218635,0.204807,0.240488
20200819,91,0.221487,0.255416,0.26087,0.362451,0.285933,0.257399,0.283923,0.169018,0.259695,0.22391,0.206253,0.248758
20200820,91,0.21951,0.254805,0.259643,0.377639,0.284832,0.259375,0.276189,0.165321,0.251954,0.229983,0.208143,0.24693
20200821,91,0.217123,0.252367,0.261812,0.374379,0.283507,0.256571,0.279728,0.164838,0.241252,0.227556,0.20341,0.246181
20200824,91,0.214008,0.252499,0.264326,0.369222,0.275367,0.258942,0.279532,0.170033,0.240274,0.224003,0.200868,0.243044
20200825,91,0.2163,0.263256,0.267057,0.373579,0.280274,0.261011,0.289257,0.175093,0.239748,0.232626,0.198523,0.24645
20200826,91,0.22292,0.257877,0.267804,0.374979,0.28543,0.256863,0.296122,0.175227,0.24355,0.23036,0.198859,0.251261
20200827,91,0.228016,0.26489,0.288248,0.390321,0.29837,0.261216,0.31271,0.182328,0.253282,0.24099,0.205203,0.26032
20200828,91,0.222986,0.2613,0.296361,0.386377,0.291951,0.258697,0.316665,0.18504,0.240337,0.239631,0.204324,0.260574
20200831,91,0.251204,0.274899,0.320399,0.402795,0.303018,0.274315,0.332825,0.191379,0.255864,0.244175,0.220249,0.272472
20200901,91,0.239027,0.255997,0.319652,0.3879,0.292976,0.267628,0.332649,0.187078,0.260931,0.245667,0.217506,0.266646
20200902,91,0.255542,0.277019,0.344943,0.409658,0.311503,0.278262,0.366883,0.202441,0.256467,0.251152,0.232657,0.279784
20200903,91,0.283858,0.289767,0.371514,0.430107,0.32315,0.301129,0.40037,0.205632,0.259634,0.254559,0.253411,0.297215
20200904,91,0.269697,0.294593,0.365049,0.428804,0.321835,0.299615,0.376815,0.204318,0.263888,0.259836,0.251394,0.299349
20200908,91,0.275374,0.300104,0.365815,0.426212,0.333863,0.305506,0.370885,0.218662,0.276322,0.258802,0.258598,0.301839
20200909,91,0.258074,0.292707,0.351046,0.404737,0.311971,0.288665,0.360351,0.209273,0.255663,0.238317,0.243321,0.286699
20200910,91,0.268873,0.292256,0.335587,0.409228,0.308113,0.287633,0.360614,0.206701,0.260296,0.240072,0.240886,0.280008
20200911,91,0.255608,0.282651,0.314359,0.397602,0.301895,0.275772,0.339359,0.197256,0.257448,0.234469,0.22803,0.270643
20200914,91,0.248332,0.280937,0.310428,0.390736,0.295009,0.270083,0.333682,0.193396,0.247785,0.228735,0.224964,0.264999
20200915,91,0.245791,0.274566,0.304621,0.381032,0.291189,0.263882,0.32897,0.190069,0.238814,0.224255,0.22384,0.255597
20200916,91,0.246804,0.275814,0.312989,0.373778,0.296712,0.263475,0.333913,0.189836,0.249948,0.220692,0.226092,0.260539
20200917,91,0.247615,0.274675,0.300798,0.369318,0.291764,0.267485,0.345028,0.185423,0.253339,0.216846,0.225912,0.264146
20200918,91,0.252656,0.285126,0.303914,0.380978,0.294657,0.277042,0.339163,0.190451,0.270773,0.226444,0.228678,0.272262
20200921,91,0.259308,0.288002,0.297076,0.394545,0.299992,0.287971,0.335752,0.192458,0.273417,0.233848,0.23362,0.280479
20200922,91,0.262061,0.284528,0.291653,0.398111,0.299275,0.286443,0.337596,0.196729,0.272929,0.232049,0.234022,0.277171
20200923,91,0.27652,0.291302,0.30277,0.419986,0.320972,0.29898,0.352663,0.202116,0.281274,0.238666,0.238494,0.28894
20200924,91,0.275422,0.293567,0.303025,0.419557,0.320415,0.302586,0.346346,0.200742,0.283389,0.242499,0.246968,0.292531
20200925,91,0.266401,0.289127,0.295686,0.408464,0.31341,0.296854,0.337085,0.197919,0.271433,0.237476,0.235921,0.284759
20200928,91,0.260436,0.284785,0.287642,0.399165,0.305009,0.285139,0.324509,0.191568,0.267257,0.234842,0.229369,0.273026
20200929,91,0.265312,0.289237,0.297412,0.421401,0.315984,0.291738,0.331335,0.199511,0.278259,0.236617,0.235376,0.28138
20200930,91,0.26952,0.288364,0.295734,0.413418,0.314837,0.291516,0.337598,0.19751,0.268191,0.236841,0.235324,0.279172
20201001,91,0.262666,0.290282,0.300393,0.428106,0.315049,0.280015,0.338938,0.190113,0.265817,0.231055,0.223944,0.271757
20201002,91,0.270678,0.292364,0.315415,0.430996,0.317453,0.289365,0.358053,0.201067,0.266382,0.235663,0.239911,0.280118
20201005,91,0.258853,0.286547,0.299966,0.417098,0.309335,0.284963,0.340138,0.197052,0.259082,0.229028,0.233826,0.276295
20201006,91,0.267338,0.290904,0.301501,0.418285,0.30948,0.292863,0.339399,0.202066,0.263603,0.232853,0.231014,0.282122
20201007,91,0.25169,0.281103,0.296225,0.410368,0.299407,0.28262,0.330121,0.199689,0.264819,0.227712,0.227611,0.269172
20201008,91,0.237452,0.272255,0.288755,0.413944,0.287761,0.271001,0.319205,0.18502,0.251878,0.21302,0.222011,0.262854
20201009,91,0.221826,0.262894,0.274182,0.401922,0.278485,0.265404,0.301369,0.180014,0.248138,0.2082,0.214296,0.251892
20201012,91,0.22057,0.260937,0.283239,0.403992,0.276187,0.262086,0.305951,0.176291,0.24299,0.208916,0.215263,0.247808
20201013,91,0.22828,0.265385,0.286839,0.407701,0.284295,0.266737,0.307521,0.178533,0.250348,0.212583,0.220663,0.25281
20201014,91,0.227551,0.26662,0.2883,0.400552,0.27833,0.264225,0.319307,0.178426,0.267774,0.20883,0.213901,0.258486
20201015,91,0.226313,0.264357,0.288251,0.400584,0.273102,0.260123,0.310447,0.175918,0.253937,0.20722,0.215575,0.255411
20201016,91,0.232396,0.261868,0.288287,0.403759,0.271946,0.261391,0.309507,0.176949,0.256321,0.206229,0.215636,0.265462
20201019,91,0.243742,0.261986,0.278285,0.404739,0.275944,0.261473,0.319522,0.174933,0.262174,0.204118,0.216064,0.263282
20201020,91,0.246422,0.267547,0.28323,0.404853,0.282776,0.265839,0.321662,0.184674,0.256746,0.209266,0.22095,0.267976
20201021,91,0.24137,0.270174,0.285665,0.411566,0.283104,0.270512,0.318514,0.184151,0.258925,0.209556,0.2241,0.269646
20201022,91,0.233538,0.259668,0.278796,0.395247,0.273317,0.261916,0.30982,0.178217,0.254412,0.206304,0.219391,0.263902
20201023,91,0.229663,0.254539,0.27045,0.393628,0.269897,0.25516,0.301516,0.173834,0.244722,0.19972,0.216388,0.260762
20201026,91,0.257743,0.275034,0.286424,0.419109,0.294809,0.269161,0.323374,0.180891,0.252586,0.206943,0.224282,0.278649
20201027,91,0.2604,0.282003,0.293513,0.425331,0.300662,0.286434,0.319116,0.189062,0.268469,0.214301,0.229466,0.280376
20201028,91,0.302135,0.315514,0.329015,0.469515,0.341679,0.319057,0.358601,0.221277,0.287026,0.232942,0.258833,0.326584
20201029,91,0.287891,0.313908,0.323833,0.452235,0.323724,0.309494,0.355196,0.226505,0.276151,0.233535,0.26424,0.325963
20201030,91,0.284233,0.29835,0.310381,0.464375,0.323673,0.30644,0.335788,0.211698,0.265665,0.228233,0.256024,0.311272
20201102,91,0.268679,0.29904,0.314014,0.454416,0.321988,0.302945,0.329991,0.21028,0.266886,0.224812,0.253402,0.30235
20201103,91,0.259463,0.304681,0.31236,0.449962,0.316163,0.297608,0.324067,0.214576,0.272164,0.235775,0.250018,0.301382
20201104,91,0.233086,0.27202,0.273056,0.403941,0.276575,0.264647,0.282963,0.191102,0.251274,0.209724,0.216036,0.261046
20201105,91,0.231209,0.267425,0.263716,0.399426,0.269751,0.255255,0.28663,0.190309,0.241684,0.20668,0.223292,0.249586
20201106,91,0.220501,0.262151,0.257723,0.399756,0.266027,0.256843,0.277487,0.182471,0.231502,0.200013,0.220697,0.248593
20201109,91,0.214388,0.246919,0.258161,0.385775,0.260778,0.246849,0.287463,0.183553,0.225875,0.191161,0.218886,0.248036
20201110,91,0.210309,0.236661,0.252388,0.37884,0.258723,0.241223,0.283895,0.174225,0.210088,0.186726,0.213036,0.2377
20201111,91,0.202623,0.23404,0.237082,0.376743,0.251511,0.235883,0.269781,0.157888,0.205729,0.183523,0.202013,0.229921
20201112,91,0.213606,0.252242,0.246993,0.389826,0.265422,0.247657,0.27751,0.157695,0.216607,0.189999,0.200449,0.239473
20201113,91,0.204557,0.245502,0.239235,0.378616,0.253304,0.239702,0.264073,0.159507,0.216938,0.187745,0.199227,0.226211
20201116,91,0.195901,0.237187,0.231828,0.377265,0.241873,0.232861,0.250419,0.157276,0.201298,0.177903,0.194895,0.216135
20201117,91,0.202141,0.238049,0.239987,0.377952,0.246675,0.240701,0.259455,0.158411,0.202544,0.184557,0.197278,0.230469
20201118,91,0.213068,0.244573,0.248699,0.395331,0.256107,0.253009,0.267258,0.171124,0.221377,0.194411,0.20642,0.240354
20201119,91,0.204088,0.240177,0.245803,0.372547,0.252425,0.243575,0.259874,0.15959,0.204039,0.19233,0.202833,0.23106
20201120,91,0.209341,0.244194,0.246563,0.378719,0.255214,0.248198,0.26157,0.1654,0.219278,0.192812,0.201839,0.239614
20201123,91,0.200653,0.236961,0.241364,0.368048,0.248548,0.234891,0.253792,0.163533,0.203447,0.192418,0.197504,0.23391
20201124,91,0.194828,0.24013,0.235576,0.371804,0.249504,0.237452,0.252816,0.160911,0.205913,0.192867,0.198756,0.230423
20201125,91,0.192903,0.240358,0.232121,0.379432,0.246518,0.24159,0.247674,0.162993,0.197501,0.187354,0.194704,0.228736
20201127,91,0.191314,0.239734,0.229559,0.369169,0.243608,0.238523,0.246766,0.159379,0.199271,0.193008,0.197252,0.226834
20201130,91,0.190148,0.246635,0.232057,0.385702,0.249973,0.239913,0.247392,0.152045,0.204978,0.191592,0.193216,0.229821
20201201,91,0.19512,0.244727,0.24126,0.385883,0.250314,0.242498,0.258799,0.153219,0.1972,0.197884,0.194969,0.231211
20201202,91,0.194599,0.242598,0.238791,0.383369,0.25142,0.241898,0.256473,0.159704,0.202037,0.190995,0.18945,0.23585
20201203,91,0.191405,0.24345,0.240467,0.376912,0.243207,0.240292,0.253278,0.159036,0.194491,0.192788,0.185602,0.23077
20201204,91,0.189708,0.241207,0.238823,0.384516,0.244064,0.235925,0.248638,0.1516,0.181989,0.189083,0.187212,0.228181
20201207,91,0.193747,0.251761,0.237963,0.394239,0.24857,0.242995,0.243131,0.153853,0.194879,0.192682,0.191241,0.232124
20201208,91,0.189946,0.244769,0.238613,0.386952,0.249374,0.238331,0.242088,0.159355,0.194814,0.195906,0.189655,0.233804
20201209,91,0.203725,0.249763,0.25611,0.398929,0.253175,0.246159,0.269948,0.161725,0.194028,0.197485,0.198163,0.250717
20201210,91,0.200259,0.247316,0.256518,0.40001,0.253631,0.245564,0.270519,0.16193,0.196563,0.198777,0.200759,0.244116
20201211,91,0.20289,0.247584,0.256276,0.40915,0.256793,0.245995,0.26874,0.16533,0.193061,0.19643,0.198146,0.242935
20201214,91,0.216398,0.258541,0.26165,0.411809,0.259605,0.25613,0.274562,0.170709,0.206317,0.199531,0.206042,0.255055
20201215,91,0.200083,0.245074,0.248125,0.390021,0.249837,0.242764,0.2562,0.173624,0.209588,0.187901,0.194094,0.244782
20201216,91,0.196102,0.246497,0.250285,0.405884,0.247382,0.24765,0.261898,0.160516,0.195748,0.192212,0.197073,0.24536
20201217,91,0.190003,0.237123,0.246151,0.389767,0.243479,0.236935,0.251285,0.152782,0.188586,0.186051,0.188529,0.234235
20201218,91,0.203227,0.221037,0.244116,0.353213,0.236821,0.229272,0.244413,0.133665,0.183813,0.165676,0.182014,0.245282
20201221,91,0.208563,0.235519,0.257292,0.392022,0.257195,0.244874,0.254159,0.167439,0.230526,0.190019,0.195753,0.251581
20201222,91,0.20759,0.244264,0.25655,0.396935,0.264105,0.25217,0.254372,0.170256,0.21797,0.192579,0.198616,0.244751
20201223,91,0.203631,0.246561,0.259351,0.398031,0.261381,0.249944,0.258145,0.177995,0.227063,0.195492,0.206951,0.244969
20201224,91,0.192222,0.232088,0.250459,0.390545,0.248228,0.236941,0.249098,0.169486,0.207414,0.183345,0.199151,0.238436
20201228,91,0.191897,0.243054,0.247366,0.385969,0.249567,0.241875,0.246258,0.166404,0.218912,0.183534,0.195396,0.232022
20201229,91,0.19987,0.239091,0.2568,0.391562,0.250633,0.24309,0.252019,0.173649,0.230956,0.18228,0.199932,0.232021
20201230,91,0.197331,0.23168,0.254727,0.393444,0.251195,0.243636,0.256079,0.168717,0.223929,0.181734,0.201087,0.231354
20201231,91,0.197508,0.22976,0.238026,0.389798,0.244875,0.240799,0.259321,0.16754,0.217681,0.185724,0.199617,0.231138
20210104,91,0.216957,0.247299,0.270926,0.400775,0.259359,0.259289,0.265385,0.17856,0.244379,0.208563,0.205415,0.244086
20210105,91,0.20713,0.24679,0.262152,0.401613,0.257755,0.256348,0.264587,0.177052,0.240154,0.209419,0.200788,0.242422
20210106,91,0.208541,0.252042,0.251207,0.395038,0.244541,0.251252,0.269878,0.173994,0.234088,0.203395,0.19821,0.243267
20210107,91,0.194369,0.254674,0.257634,0.377181,0.252161,0.246209,0.251064,0.173917,0.23671,0.201275,0.190764,0.235628
20210108,91,0.190712,0.251375,0.254201,0.373628,0.247325,0.247061,0.253429,0.164949,0.235432,0.190312,0.188382,0.237711
20210111,91,0.204793,0.252703,0.277251,0.384807,0.256616,0.249521,0.267336,0.176754,0.237641,0.198329,0.1943,0.251644
20210112,91,0.203974,0.251986,0.27163,0.393212,0.255841,0.25241,0.26923,0.176533,0.234244,0.194868,0.202557,0.257756
20210113,91,0.196697,0.251275,0.265078,0.385721,0.252133,0.251469,0.263711,0.173981,0.229999,0.196037,0.195234,0.251372
20210114,91,0.201336,0.255621,0.270591,0.39314,0.252952,0.247285,0.267083,0.174185,0.238776,0.195457,0.194993,0.252877
20210115,91,0.206762,0.259707,0.273987,0.398058,0.245427,0.255033,0.27183,0.171527,0.205836,0.197179,0.194796,0.257618
20210119,91,0.203878,0.253089,0.266081,0.386802,0.252065,0.251963,0.26125,0.17196,0.221789,0.199109,0.196712,0.254331
20210120,91,0.197375,0.249017,0.253122,0.378669,0.246268,0.243984,0.260299,0.170376,0.215403,0.200086,0.193567,0.25079
20210121,91,0.196294,0.251776,0.252352,0.386249,0.245107,0.248792,0.262572,0.169398,0.214757,0.200255,0.197858,0.249145
20210122,91,0.202323,0.258135,0.256228,0.385225,0.251843,0.250237,0.263016,0.173486,0.218069,0.200761,0.198705,0.255579
20210125,91,0.205743,0.271019,0.247666,0.391695,0.258184,0.254055,0.271177,0.172303,0.222631,0.201694,0.19752,0.259533
20210126,91,0.209321,0.276473,0.252553,0.406541,0.256654,0.257618,0.274281,0.17523,0.223658,0.20315,0.200713,0.262185
20210127,91,0.252751,0.297237,0.286429,0.431669,0.294785,0.279831,0.305822,0.192581,0.245845,0.221907,0.220071,0.287332
20210128,91,0.243075,0.293451,0.292366,0.419789,0.285174,0.281913,0.308856,0.197952,0.249843,0.219228,0.218358,0.275214
20210129,91,0.263286,0.313059,0.3029,0.427721,0.29721,0.292804,0.322613,0.208526,0.250933,0.226134,0.232047,0.297501
20210201,91,0.244468,0.280544,0.284747,0.407398,0.275476,0.278806,0.30541,0.19981,0.236217,0.22081,0.223306,0.281997
20210202,91,0.224045,0.266981,0.268621,0.388905,0.260479,0.264782,0.285052,0.188134,0.239416,0.20841,0.213481,0.270374
20210203,91,0.218008,0.267097,0.259109,0.384981,0.257242,0.256233,0.281277,0.185669,0.231902,0.206251,0.211864,0.262194
20210204,91,0.2012,0.253283,0.235462,0.375053,0.246397,0.247915,0.257984,0.167393,0.223273,0.188657,0.202463,0.245308
20210205,91,0.203043,0.251843,0.236379,0.374469,0.2514,0.245844,0.26076,0.166287,0.22657,0.190846,0.20308,0.242205
20210208,91,0.199369,0.247381,0.229042,0.375741,0.23952,0.242434,0.257456,0.16266,0.213597,0.19265,0.202103,0.241314
20210209,91,0.204761,0.255537,0.237143,0.386477,0.24781,0.247493,0.261993,0.165417,0.21634,0.187454,0.206935,0.243575
20210210,91,0.207987,0.251274,0.234746,0.385293,0.247469,0.249779,0.266861,0.16847,0.21655,0.191481,0.209104,0.244806
20210211,91,0.207026,0.25333,0.244479,0.384458,0.252184,0.241512,0.24982,0.163988,0.217062,0.194221,0.202463,0.242326
20210212,91,0.201613,0.248232,0.242453,0.383972,0.244418,0.239426,0.24693,0.15784,0.212842,0.193627,0.202595,0.24422
20210216,91,0.208256,0.253976,0.263654,0.39564,0.258094,0.249988,0.264766,0.166621,0.226312,0.202627,0.211489,0.249045
20210217,91,0.205135,0.254065,0.264625,0.396396,0.252886,0.244242,0.266327,0.166542,0.224866,0.20244,0.208971,0.24542
20210218,91,0.209145,0.252375,0.26712,0.396892,0.253713,0.247722,0.265776,0.167385,0.221261,0.199449,0.209472,0.23926
20210219,91,0.205176,0.25303,0.264027,0.390573,0.247042,0.245356,0.261995,0.166577,0.224879,0.195976,0.21079,0.235095
20210222,91,0.214636,0.255489,0.269527,0.404807,0.252923,0.247798,0.273904,0.171881,0.220122,0.209648,0.213838,0.247725
20210223,91,0.211286,0.257493,0.264057,0.392377,0.244541,0.248554,0.273018,0.17502,0.215872,0.205952,0.217117,0.24851
20210224,91,0.201087,0.252803,0.261678,0.385339,0.253386,0.24325,0.266625,0.170274,0.211407,0.200307,0.209605,0.247263
20210225,91,0.239039,0.268915,0.285691,0.39405,0.26606,0.258043,0.291332,0.178682,0.223922,0.207171,0.219223,0.268978
20210226,91,0.234407,0.266208,0.282201,0.402209,0.264794,0.261732,0.294842,0.193847,0.240076,0.216673,0.229796,0.275538
20210301,91,0.199268,0.239704,0.229014,0.379488,0.245738,0.242729,0.254613,0.181063,0.230565,0.190216,0.199286,0.241247
20210302,91,0.211136,0.246912,0.268363,0.388445,0.251291,0.24346,0.270632,0.183478,0.230281,0.198385,0.203594,0.250138
20210303,91,0.222496,0.254309,0.268205,0.39053,0.262024,0.251415,0.283681,0.182206,0.234211,0.208601,0.20648,0.266058
20210304,91,0.226835,0.256667,0.278459,0.383653,0.259289,0.261499,0.288804,0.190246,0.237622,0.216818,0.208081,0.277751
20210305,91,0.211247,0.247623,0.241172,0.368012,0.248003,0.243337,0.277692,0.176043,0.235223,0.21541,0.199712,0.267107
20210308,91,0.220405,0.257154,0.288199,0.392899,0.260022,0.257617,0.293779,0.182571,0.243293,0.217646,0.201721,0.279849
20210309,91,0.2054,0.24992,0.257435,0.382674,0.252765,0.246153,0.278943,0.167353,0.221171,0.207088,0.193311,0.269044
20210310,91,0.203932,0.2436,0.25547,0.38222,0.245603,0.241328,0.278516,0.174828,0.218086,0.207818,0.191043,0.263093
20210311,91,0.196764,0.23722,0.250758,0.379275,0.243836,0.238108,0.266183,0.174607,0.210803,0.207018,0.187215,0.261893
20210312,91,0.195693,0.235367,0.256093,0.375998,0.244873,0.239238,0.271265,0.170585,0.200098,0.20236,0.18909,0.258659
20210315,91,0.188551,0.230913,0.241592,0.375597,0.23837,0.233145,0.260042,0.163347,0.207833,0.191213,0.18433,0.251873
20210316,91,0.191295,0.235073,0.250272,0.37449,0.240789,0.236089,0.263528,0.1652,0.216562,0.189297,0.184337,0.257488
20210317,91,0.180952,0.23019,0.243498,0.366833,0.232151,0.222485,0.255232,0.168539,0.209895,0.193721,0.179942,0.248405
20210318,91,0.195037,0.236731,0.257409,0.383822,0.24784,0.230451,0.273828,0.168944,0.174857,0.192683,0.183669,0.263594
20210319,91,0.189403,0.227519,0.242313,0.341867,0.234952,0.221178,0.263474,0.138347,0.186866,0.165112,0.169118,0.250605
20210322,91,0.17242,0.222469,0.224035,0.356332,0.231886,0.211446,0.244362,0.144007,0.191716,0.171903,0.167272,0.250627
20210323,91,0.178516,0.223609,0.219331,0.351545,0.23316,0.209686,0.239491,0.144427,0.186329,0.167959,0.170528,0.241635
20210324,91,0.184125,0.228793,0.229957,0.352353,0.238788,0.221684,0.250447,0.151817,0.196535,0.171236,0.175549,0.250306
20210325,91,0.175365,0.220565,0.220975,0.342413,0.230737,0.210713,0.24442,0.141067,0.184828,0.169683,0.169217,0.239652
20210326,91,0.161793,0.205061,0.200531,0.336346,0.222393,0.197911,0.217481,0.126232,0.167269,0.16068,0.150264,0.217493
20210329,91,0.169496,0.214819,0.20579,0.347302,0.239117,0.201031,0.235584,0.136314,0.185876,0.170967,0.16159,0.22909
20210330,91,0.158705,0.206099,0.202895,0.342896,0.220206,0.194521,0.225651,0.135593,0.185453,0.166343,0.160685,0.216727
20210331,91,0.166023,0.214483,0.204771,0.339523,0.223194,0.195389,0.226502,0.133789,0.186836,0.164833,0.164186,0.219264
20210401,91,0.153423,0.20165,0.19176,0.314581,0.20885,0.186454,0.215972,0.135249,0.15728,0.159406,0.159242,0.206716
20210405,91,0.151984,0.203809,0.19542,0.321705,0.211547,0.185782,0.216437,0.132857,0.160428,0.161898,0.151964,0.206837
20210406,91,0.152585,0.193623,0.195606,0.311718,0.204753,0.181812,0.211378,0.128063,0.163628,0.160862,0.149802,0.19931
20210407,91,0.151454,0.197143,0.194317,0.30712,0.193183,0.179701,0.209533,0.129962,0.16518,0.158606,0.1472,0.201655
20210408,91,0.150804,0.199006,0.195729,0.305113,0.194242,0.178625,0.206939,0.124994,0.167674,0.162243,0.144707,0.197094
20210409,91,0.151384,0.191448,0.198666,0.304889,0.188213,0.176716,0.208243,0.127257,0.162252,0.160489,0.141729,0.191846
20210412,91,0.154248,0.195221,0.203131,0.307285,0.193022,0.180608,0.216961,0.126859,0.162853,0.154568,0.147435,0.19545
20210413,91,0.15283,0.194023,0.206087,0.303442,0.19614,0.18239,0.212922,0.125593,0.164397,0.152313,0.14775,0.191623
20210414,91,0.154155,0.191663,0.200225,0.300302,0.193947,0.181025,0.215679,0.126619,0.165061,0.144763,0.146455,0.194837
20210415,91,0.150049,0.187758,0.193506,0.298187,0.192145,0.179093,0.209608,0.125473,0.154279,0.143983,0.143613,0.193361
20210416,91,0.151977,0.187716,0.194682,0.293301,0.186722,0.17964,0.207407,0.12632,0.158444,0.14823,0.142322,0.191902
20210419,91,0.158144,0.191428,0.197788,0.298177,0.192409,0.185725,0.215519,0.128582,0.153945,0.1485,0.144426,0.199256
20210420,91,0.168612,0.199226,0.203439,0.314716,0.201795,0.187839,0.221444,0.130871,0.159828,0.156076,0.150078,0.203485
20210421,91,0.157597,0.19415,0.191952,0.311398,0.190239,0.185065,0.21528,0.128388,0.160487,0.152218,0.145775,0.197309
20210422,91,0.169747,0.202191,0.202328,0.31027,0.198135,0.192942,0.222439,0.131116,0.168316,0.155915,0.15264,0.202357
20210423,91,0.160483,0.196589,0.196963,0.30149,0.195318,0.190203,0.217668,0.133769,0.164633,0.15333,0.146377,0.199861
20210426,91,0.160676,0.197838,0.19555,0.297074,0.193441,0.18916,0.215795,0.138864,0.161721,0.153347,0.152012,0.197816
20210427,91,0.161718,0.201941,0.197895,0.29936,0.198889,0.187933,0.220758,0.1393,0.165661,0.155466,0.156562,0.197797
20210428,91,0.15832,0.198881,0.199819,0.296676,0.195762,0.188091,0.215339,0.131668,0.166876,0.153133,0.153116,0.194081
20210429,91,0.157917,0.196837,0.184691,0.292294,0.193833,0.18456,0.215587,0.135289,0.158635,0.149189,0.149972,0.19294
20210430,91,0.16251,0.198919,0.196789,0.300619,0.1958,0.186609,0.215491,0.132644,0.155141,0.150259,0.152018,0.19156
20210503,91,0.162302,0.200679,0.197847,0.299809,0.199587,0.186788,0.218683,0.134757,0.1657,0.152763,0.148624,0.190735
20210504,91,0.169911,0.202421,0.20662,0.310387,0.206234,0.192504,0.225577,0.137987,0.166054,0.158894,0.15204,0.194085
20210505,91,0.167714,0.202766,0.209483,0.306393,0.201689,0.191096,0.224518,0.135232,0.171186,0.157318,0.153463,0.196342
20210506,91,0.162268,0.202512,0.199871,0.304707,0.198292,0.187672,0.214821,0.127305,0.164558,0.15358,0.150743,0.190593
20210507,91,0.158142,0.206303,0.200074,0.301289,0.194766,0.185334,0.212498,0.127064,0.156854,0.151188,0.150564,0.190251
20210510,91,0.168825,0.218308,0.211294,0.315798,0.204462,0.193921,0.225585,0.138449,0.171454,0.165565,0.156754,0.198094
