Date,SPY,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
20160912,216.34,47.89,-999,70.39,24.31,57.85,46.93,53.68,32.29,49.32,72.57,79.53
20160913,213.23,47,-999,68.38,23.88,57,46.59,53.02,31.72,48.64,71.6,78.4
20160914,213.14999,46.89,-999,67.57,23.82,56.95,46.81,52.86,31.78,48.83,71.6,78.41
20160915,215.28,47.19,-999,68.41,23.96,57.4,47.58,53.29,32.02,49.2,72.34,78.98
20160916,213.37,46.76,-999,67.45,23.62,56.61,47.21,52.79,31.91,49.26,72.11,78.51
20160919,213.41,46.83,-999,67.41,19.31,56.86,47.12,52.68,32.24,49.75,71.85,78.45
20160920,213.42,46.69,-999,66.92,19.32,56.91,47.09,52.82,32.18,49.66,72.07,78.51
20160921,215.82001,47.4,-999,68.47,19.44,57.65,47.62,53.11,32.55,50.67,72.79,79.27
20160922,217.17999,47.55,-999,68.55,19.48,58.06,47.91,53.58,33.19,50.98,73.34,79.85
20160923,215.99001,47.31,-999,67.64,19.38,57.72,47.49,53.34,33.32,50.94,73.11,79.67
20160926,214.24001,47.09,-999,67.34,19.07,57.47,47.21,52.89,33.39,50.81,72.26,78.79
20160927,215.57001,47.23,-999,66.89,19.22,57.87,47.73,53.11,33.1,50.15,72.77,79.59
20160928,216.64,47.77,-999,69.78,19.31,58.32,47.82,53.2,33.33,50.08,72.66,79.81
20160929,214.67999,47.4,-999,69.66,19.04,57.86,47.53,52.68,32.92,49.33,71.38,79.4
20160930,216.3,47.75,-999,70.61,19.3,58.38,47.78,53.21,32.77,48.99,72.11,80.04
20161003,215.78,47.69,-999,70.56,19.21,58.43,47.64,52.87,32.14,48.3,72.05,79.99
20161004,214.67999,47.04,-999,69.84,19.29,57.94,47.47,52.42,31.65,47.29,71.91,79.71
20161005,215.63,47.36,-999,70.91,19.6,58.31,47.64,52.37,31.06,47.19,72.19,80.04
20161006,215.78,47.75,-999,71.02,19.63,58.31,47.75,52.47,31.12,47.18,71.92,80.1
20161007,215.03999,46.86,-999,70.61,19.62,57.56,47.62,52.33,31.04,47.12,71.87,79.74
20161010,216.16,47.14,-999,71.72,19.72,57.62,47.95,52.33,31.16,47.51,72.2,79.87
20161011,213.42999,46.5,-999,70.9,19.54,57.02,47.41,52.06,30.92,46.97,70.39,78.9
20161012,213.71001,46.41,-999,70.6,19.52,57.13,47.49,52.35,31.36,47.43,70.06,79.27
20161013,213.00999,46.17,-999,70.21,19.33,57.11,47.19,52.36,31.46,48.02,70.09,78.98
20161014,213.12,46.32,-999,69.8,19.42,57.23,47.37,52.37,31.42,47.75,69.62,78.89
20161017,212.38,46.36,-999,69.46,19.33,57.08,47.27,52.12,31.45,48.01,69.39,78.24
20161018,213.71001,46.78,-999,69.74,19.49,57.2,47.53,52.28,31.61,48.42,70.22,78.76
20161019,214.28,47.12,-999,70.73,19.66,57.38,47.62,51.98,31.73,48.31,69.96,79.11
20161020,213.88,47.08,-999,70.65,19.66,57.07,47.4,51.95,31.62,48.28,70.29,78.96
20161021,213.98,47.06,-999,70.19,19.65,56.99,47.53,52.23,31.6,48,69.71,79.59
20161024,214.89,47.17,-999,69.98,19.71,57.1,47.99,52.57,31.64,48.18,69.58,80.16
20161025,214.17,46.74,-999,69.66,19.69,56.95,47.82,52.76,31.6,48.48,69.38,79.22
20161026,213.74001,46.67,-999,69.82,19.81,57.15,47.55,52.69,31.19,48.6,68.96,78.88
20161027,213.17,46.61,-999,69.56,19.86,56.76,47.49,52.45,30.45,48.31,69.28,78.22
20161028,212.53999,46.73,-999,69.37,19.77,57.1,47.44,52.67,30.53,48.46,67.78,78.04
20161031,212.55,46.75,-999,68.62,19.74,57.21,47.42,52.8,30.95,49.43,67.36,78.1
20161101,211.00999,46.48,-999,68.63,19.66,56.72,47.01,52.57,30.34,48.53,67,77.55
20161102,209.74001,46.23,-999,67.87,19.53,56.51,46.71,52.44,29.87,47.92,66.65,77.08
20161103,208.78,46.24,-999,68.14,19.55,56.42,46.26,52.08,29.74,48.1,66.02,76.88
20161104,208.55,46.4,-999,67.77,19.49,56.47,46.18,51.61,29.94,47.95,66.48,76.73
20161107,213.14999,47.11,-999,69.23,19.98,57.86,47.18,52.48,30.49,48.79,68.18,78.5
20161108,214.11,47.26,-999,69.32,19.99,58.21,47.41,52.7,30.68,49.17,68.37,78.82
20161109,216.3792,48.26,-999,70.45,20.84,59.67,47.35,51.98,29.99,47.36,70.78,78.98
20161110,216.92,48.82,-999,70.75,21.61,60.94,46.59,50.59,29.54,46.22,71.56,79.27
20161111,216.42,48.15,-999,69.46,21.67,61.05,46.73,50.54,29.57,46.03,70.49,79.72
20161114,216.59,48.26,-999,69.85,22.2,61.31,46.02,50.45,30.15,46,70.27,79.73
20161115,218.28,48.46,-999,71.82,22.18,61.54,46.67,50.76,29.95,46.74,70.47,80.04
20161116,217.87,48.37,-999,71.32,21.86,61.19,47.1,50.77,29.93,46.42,70.17,80.48
20161117,218.99001,48.39,-999,70.84,22.16,61.32,47.4,50.68,29.65,46.43,70.45,81.45
20161118,218.5,48.32,-999,71.13,22.16,61.3,47.36,50.5,29.71,46.29,69.7,81.2
20161121,220.14999,48.89,-999,72.82,22.24,61.63,47.84,50.84,29.63,46.78,69.95,81.73
20161122,220.58,49.19,-999,72.78,22.25,61.91,47.99,51.1,30.14,46.96,68.94,82.7
20161123,220.7,49.41,-999,73.08,22.38,62.37,47.8,50.82,29.93,46.49,69.21,82.78
20161125,221.52,49.56,-999,72.72,22.41,62.71,48,51.22,30.06,47.16,69.48,82.98
20161128,220.48,49.36,-999,71.71,22.15,62.28,48.04,51.33,30.17,48.07,68.96,82.32
20161129,220.91,49.41,-999,70.83,22.21,62.33,48.07,51.4,30.38,48.27,69.41,82.54
20161130,220.38,49.94,-999,74.43,22.51,62.41,47.5,50.58,30.01,46.75,68.75,81.85
20161201,219.57001,49.96,-999,74.61,22.9,62.82,46.52,50.25,29.55,46.38,68.25,81.89
20161202,219.67999,49.98,-999,74.83,22.65,62.81,46.69,50.57,29.83,46.8,68.41,81.44
20161205,221,50.37,-999,75.49,22.92,62.76,47.14,50.63,30.07,46.86,68.29,82.33
20161206,221.7,50.43,-999,75.35,23.12,62.88,47.28,50.78,30.2,46.77,68.48,82.52
20161207,224.60001,51.15,-999,75.95,23.48,64.05,48.18,51.51,30.83,47.38,67.89,84.12
20161208,225.14999,51.49,-999,76.36,23.7,63.69,48.3,51.3,30.99,47.46,68.02,84.12
20161209,226.50999,51.5,-999,76.6,23.75,63.98,48.65,52.04,30.97,47.96,68.85,84.31
20161212,226.25,51.27,-999,76.96,23.52,63.75,48.5,52.25,31.29,48.46,69.18,83.61
20161213,227.75999,51.19,-999,77.83,23.58,63.66,49.11,52.49,31.37,48.96,69.74,84.36
20161214,225.88,50.58,-999,76.27,23.47,63.02,48.94,51.92,30.82,47.95,69.38,83.79
20161215,226.81,50.91,-999,76.44,23.67,63.09,49.16,52.14,30.57,48.29,69.83,83.59
20161216,225.03999,50.42,-999,76.51,23.36,62.58,48.59,52.05,30.44,48.41,69.58,82.69
20161219,225.53,50.32,-999,76.16,23.37,62.93,48.94,52.15,30.71,48.59,69.29,82.91
20161220,226.39999,50.36,-999,75.99,23.66,63.29,49.12,52.05,30.73,48.65,69.24,83.57
20161221,225.77,50.38,-999,76.11,23.6,63.05,49.02,52.04,30.34,48.45,68.85,83.53
20161222,225.38,50.17,-999,76.42,23.54,62.93,48.92,51.96,30.3,48.62,68.94,82.63
20161223,225.71001,50.27,-999,76.35,23.58,62.99,48.97,52.06,30.33,48.61,69.46,82.45
20161227,226.27,50.54,-999,76.52,23.61,63.12,49.17,52.05,30.41,48.65,69.6,82.77
20161228,224.39999,50.03,-999,75.69,23.37,62.46,48.73,51.73,30.18,48.19,69.07,82.2
20161229,224.35001,50.03,-999,75.54,23.2,62.44,48.74,51.97,30.46,48.84,69.19,82.09
20161230,223.53,49.7,-999,75.32,23.25,62.22,48.36,51.71,30.75,48.57,68.94,81.4
20170103,225.24001,49.99,-999,76.17,23.51,62.59,48.79,51.9,30.85,48.45,69.84,81.88
20170104,226.58,50.72,-999,76.01,23.7,62.96,48.96,51.9,31.24,48.63,70.39,82.97
20170105,226.39999,50.57,-999,75.82,23.46,62.78,49.04,52.07,31.4,48.68,70.75,82.91
20170106,227.21001,50.62,-999,75.89,23.54,63.14,49.4,52.12,31.4,48.83,70.95,83.32
20170109,226.46001,50.61,-999,74.79,23.38,62.65,49.39,51.7,31.2,48.19,71.25,83.25
20170110,226.46001,50.64,-999,74.11,23.43,62.91,49.4,51.44,30.81,48.04,71.5,83.55
20170111,227.10001,51.05,-999,74.91,23.58,63.24,49.63,51.54,30.64,48.54,70.78,83.73
20170112,226.53,50.95,-999,74.6,23.38,62.98,49.51,51.49,30.76,48.58,70.85,83.65
20170113,227.05,50.87,-999,74.38,23.51,63.22,49.66,51.52,30.69,48.51,70.92,83.96
20170117,226.25,50.64,-999,74.84,22.95,62.73,49.47,52.25,30.94,49.04,70.56,84.1
20170118,226.75,50.96,-999,74.67,23.14,62.97,49.6,52.43,31.01,48.98,70.47,83.95
20170119,225.91,50.64,-999,74.26,23.04,63.43,49.53,52.24,30.71,48.55,70.02,83.69
20170120,226.74001,51.09,-999,74.54,23.15,63.44,49.8,52.58,30.9,48.64,69.84,83.93
20170123,226.14999,51.19,-999,73.75,23,63.09,49.89,52.56,31.09,48.39,69.55,83.99
20170124,227.60001,52.51,-999,74.56,23.29,63.72,50.2,52.91,31.1,48.38,69.07,84.68
20170125,229.57001,52.86,-999,74.95,23.68,64.39,50.68,52.9,30.91,48.38,69.72,85.2
20170126,229.33,53,-999,75.01,23.74,64.54,50.54,52.67,30.89,48.4,69.18,85.33
20170127,228.97,52.81,-999,74.23,23.65,64.49,50.74,52.38,30.63,48.39,69.75,85.06
20170130,227.55,52.27,-999,72.87,23.46,63.94,50.33,52.34,30.46,48.43,69.41,84.96
20170131,227.53,51.96,-999,72.9,23.31,63.38,50.08,52.59,30.71,49.18,70.52,84.83
20170201,227.62,52.22,-999,72.36,23.34,63.27,50.46,52.18,30.37,48.33,71.13,84.67
20170202,227.77,51.99,-999,72.77,23.25,63.15,50.36,52.66,30.73,48.84,71.11,84.6
20170203,229.34,52.08,-999,73.4,23.72,63.62,50.69,53,30.93,48.9,71.42,84.49
20170206,228.92999,51.94,-999,72.78,23.61,63.71,50.72,52.71,30.74,48.8,71.5,84.24
20170207,228.94,51.53,-999,71.75,23.55,63.82,50.92,53.14,30.68,48.92,71.57,84.16
20170208,229.24001,51.65,-999,71.92,23.39,63.73,51.01,53.36,30.94,49.4,71.46,84.68
20170209,230.60001,51.63,-999,72.73,23.71,64.22,51.17,53.58,31.07,48.98,71.72,85.21
20170210,231.50999,52.1,-999,73.28,23.78,64.73,51.32,53.62,31.28,49.29,71.86,85.73
20170213,232.77,52.53,-999,73.42,24.05,65.38,51.55,53.62,31.43,49.53,72.3,85.83
20170214,233.7,52.52,-999,73.66,24.33,65.41,51.72,53.63,31.27,49.17,72.87,86.32
20170215,234.92,52.45,-999,73.37,24.52,65.76,51.89,54.12,31.18,49.05,73.66,86.77
20170216,234.72,52.45,-999,72.37,24.46,65.78,52.01,54.19,31.31,49.54,73.56,86.33
20170217,235.09,52.3,-999,71.97,24.47,65.89,52.19,54.46,31.4,49.57,73.66,86.61
20170221,236.49001,52.47,-999,72.46,24.59,66.22,52.46,54.95,31.83,50.09,73.99,87.11
20170222,236.28,52.61,-999,71.36,24.61,66.04,52.52,54.96,31.71,50.3,73.88,87.11
20170223,236.44,52.32,-999,71.66,24.61,65.61,52.51,55.09,31.92,50.82,74.42,86.52
20170224,236.74001,52.43,-999,70.99,24.42,65.89,52.63,55.28,32.08,51.59,74.78,86.92
20170227,237.11,52.3,-999,71.6,24.55,66.13,52.6,55.03,32.24,51.3,75.14,87.02
20170228,236.47,52.25,-999,71.38,24.54,65.86,52.35,55.1,32.14,51.77,74.99,86.37
20170301,239.78,53.27,-999,72.81,25.24,66.97,53.09,55.36,32.06,51.31,75.74,87.34
20170302,238.27,52.7,-999,72.12,24.85,66.25,52.74,55.35,31.96,51.68,75.5,87.13
20170303,238.42,52.66,-999,71.99,24.97,66.32,52.86,55.14,31.86,51.52,75.8,87
20170306,237.71001,52.32,-999,72.15,24.78,66.16,52.78,54.9,31.73,51.42,75.51,86.72
20170307,237,52.03,-999,71.51,24.71,65.97,52.78,54.83,31.62,51.39,74.98,86.44
20170308,236.56,52.03,-999,69.65,24.72,65.74,52.84,54.71,31.15,50.65,75.28,86.8
20170309,236.86,51.87,-999,70.11,24.81,65.44,52.83,54.8,30.75,50.54,75.69,86.72
20170310,237.69,52.11,-999,70.01,24.79,65.84,53.11,55.05,30.72,50.96,75.98,86.85
20170313,237.81,52.26,-999,70.02,24.85,65.8,53.16,55.09,30.76,51.11,75.92,87.08
20170314,236.89999,51.81,-999,69.23,24.78,65.18,53.04,54.93,30.72,51.06,75.64,87.06
20170315,238.95,52.64,-999,70.77,24.74,65.92,53.4,55.34,31.31,51.88,76.59,87.52
20170316,238.48,52.28,-999,70.27,24.78,65.62,53.43,55.42,31.24,51.31,75.85,87.51
20170317,237.03,52.34,-999,69.8,24.45,65.68,53.34,54.98,31.1,51.23,75.16,87.36
20170320,236.77,52.6217,-999,69.746,24.271,65.56,53.3706,55.0771,31.1311,50.9038,75.0359,87.154
20170321,233.73,51.75,-999,69.21,23.57,64.56,52.61,55.04,31.08,51.61,74.46,86.05
20170322,234.28,51.9,-999,69.11,23.52,64.79,52.94,54.93,31.15,51.86,74.48,86.15
20170323,234.03,52.12,-999,68.83,23.57,64.7,52.8,54.81,31.38,51.7,74.25,86.35
20170324,233.86,51.66,-999,68.56,23.54,64.53,52.84,54.7,31.35,51.89,74.29,86.56
20170327,233.62,51.77,-999,68.24,23.45,64.3,52.84,54.65,31.1,51.69,74.49,86.53
20170328,235.32001,52.37,-999,69.21,23.77,64.98,53.22,54.75,31.28,51.65,74.54,87.19
20170329,235.53999,52.41,-999,70.16,23.62,64.97,53.31,54.85,31.39,51.51,74.56,87.71
20170330,236.28999,52.42,-999,70.14,23.93,65.33,53.41,54.74,31.46,51.11,74.57,87.94
20170331,235.74001,52.41,-999,69.9,23.73,65.06,53.31,54.58,31.6,51.31,74.36,87.95
20170403,235.33,52.21,-999,69.78,23.68,64.92,53.26,54.49,31.64,51.3,74.42,87.6
20170404,235.48,52.4,-999,70.29,23.65,65.09,53.3,54.65,31.55,51.46,74.38,87.46
20170405,234.78,52.36,-999,70.07,23.47,64.88,53.08,54.55,31.6,51.75,74.15,87.25
20170406,235.44,52.64,-999,70.63,23.62,65.06,53.09,54.55,31.78,51.62,74.28,87.52
20170407,235.2,52.59,-999,70.36,23.52,65.13,53.06,54.7,31.82,51.4,74.41,87.26
20170410,235.34,52.6,-999,70.89,23.46,65.29,52.96,54.86,32.04,51.49,74.27,87.58
20170411,235.06,52.46,-999,70.9,23.39,65.38,52.76,54.88,32.19,51.47,74.17,87.51
20170412,234.03,51.81,-999,70.6,23.2,64.48,52.58,55.09,32.14,51.85,74.17,87.16
20170413,232.50999,51.31,-999,69.31,22.9,64.02,52.37,54.84,32.07,51.68,73.98,86.55
20170417,234.57001,51.68,-999,69.46,23.3,64.72,52.85,55.23,32.44,51.91,74.25,87.44
20170418,233.87,51.62,-999,68.81,23.08,64.51,52.84,55.48,32.52,52.03,73.44,87.45
20170419,233.44,51.69,-999,67.8,23.01,64.57,52.8,55.27,32.45,51.67,73.66,87.53
20170420,235.34,52.26,-999,68.13,23.4,65.35,53.28,55.16,32.44,51.47,74.12,88.45
20170421,234.59,52.2,-999,67.79,23.16,65.41,53.17,55,32.33,51.73,73.68,88.25
20170424,237.17,52.8,-999,68.19,23.68,66.34,53.8,55.5,32.01,52,74.41,88.82
20170425,238.55,53.65,-999,68.77,23.89,66.66,54.08,55.72,32.08,51.93,74.73,89.52
20170426,238.39999,53.64,-999,68.54,23.87,66.67,54.02,55.27,31.81,51.77,75.14,89.94
20170427,238.60001,53.52,-999,67.79,23.76,66.65,54.24,55.2,31.83,51.95,75.3,90.42
20170428,238.08,53.07,-999,67.84,23.53,66.34,54.38,55.18,31.65,51.7,75.5,90.06
20170501,238.67999,53.1,-999,67.65,23.68,66.14,54.79,54.97,31.85,51.39,75.67,90.18
20170502,238.77,53.19,-999,67.31,23.65,66.46,54.91,54.6,31.86,51.45,75.88,90.28
20170503,238.48,52.67,-999,67.5,23.84,66.51,54.81,54.65,31.47,51.27,75.51,89.75
20170504,238.75999,52.73,-999,66.26,23.88,66.58,54.77,55.07,31.5,51.45,76.01,89.61
20170505,239.7,53.48,-999,67.31,23.84,66.92,54.97,55.22,31.75,51.73,75.97,90.17
20170508,239.66,53.05,-999,67.79,23.82,66.74,55.21,55.2,31.58,51.71,75.5,90.34
20170509,239.44,52.65,-999,67.23,23.73,66.83,55.28,55,31.46,51.33,75.59,90.86
20170510,239.87,52.82,-999,68.12,23.81,66.69,55.49,55.04,31.63,51.41,75.37,90.55
20170511,239.38,52.74,-999,67.98,23.66,66.67,55.42,55.12,31.48,51.48,75.41,90.01
20170512,238.98,52.61,-999,67.75,23.56,66.3,55.56,54.96,31.36,51.73,75.28,89.88
20170515,240.3,53.07,-999,68.28,23.74,66.61,55.87,55.14,31.5,51.95,75.77,89.9
20170516,240.08,53.08,-999,67.94,23.81,66.54,56.13,55.09,31.34,51.57,75.48,89.59
20170517,235.82001,51.96,-999,67.27,23.06,65.21,54.6,55.01,31.54,51.7,74.49,88.14
20170518,236.77,51.99,-999,67.25,23.15,65.3,54.92,55.05,31.6,51.88,74.82,88.65
20170519,238.31,52.44,-999,68.08,23.35,66.16,55.24,55.35,31.78,52.08,75.03,89.25
20170522,239.52,52.5,-999,67.93,23.41,66.67,55.68,55.66,31.86,52.53,75.23,89.7
20170523,240.05,52.54,-999,68.09,23.59,66.81,55.78,55.72,31.9,52.67,75.48,89.36
20170524,240.61,52.89,-999,67.73,23.58,66.89,56.01,55.94,32.08,52.97,75.67,89.68
20170525,241.75999,52.83,-999,66.5,23.62,67.33,56.41,56.29,32.2,53.4,76.03,90.47
20170526,241.71001,52.93,-999,66.61,23.61,67.41,56.38,56.5,32,53.4,75.89,90.74
20170530,241.5,52.92,-999,65.72,23.45,67.39,56.62,56.48,31.91,53.57,75.78,90.81
20170531,241.44,53.08,-999,65.44,23.25,67.52,56.53,56.64,31.86,53.84,76.08,91.05
20170601,243.36,53.72,-999,65.85,23.54,67.94,56.67,57.1,31.96,54.22,76.92,91.91
20170602,244.17,53.85,-999,65.09,23.45,68.21,57.19,57.27,32.24,54.28,77.42,92.24
20170605,243.99001,53.68,-999,65.21,23.49,67.97,57.24,57.33,32.16,54.11,77.2,91.99
20170606,243.21001,53.71,-999,65.98,23.39,67.51,57.13,57.19,32.01,53.99,77.01,91.2
20170607,243.66,53.78,-999,65.05,23.57,67.43,57.31,57.17,32.18,54.17,77.22,91.36
20170608,243.78,53.94,-999,64.86,23.84,67.65,57.44,56.74,32.03,53.72,77,90.77
20170609,243.41,54.63,-999,66.42,24.29,67.91,56.02,56.67,32.18,53.67,77.52,90.37
20170612,243.36,54.42,-999,66.89,24.34,68.16,55.69,56.66,32.39,53.57,77.42,90.32
20170613,244.55,55.1,-999,67.39,24.47,68.44,56.09,56.75,32.47,53.7,77.58,90.88
20170614,244.24001,54.52,-999,66.17,24.51,68.37,55.82,57.11,32.57,53.99,77.95,90.83
20170615,243.77,54.04,-999,65.67,24.41,68.78,55.57,56.98,32.73,54.3,77.87,90.45
20170616,242.64,54.02,-999,66.3,24.29,68.68,55.25,55.95,32.44,54.11,77.69,90.15
20170619,244.66,54.45,-999,65.88,24.54,69.1,56.07,56.22,32.46,53.93,78.5,90.84
20170620,243.00999,54.15,-999,65.04,24.33,68.36,55.62,56,32.4,53.96,78.76,89.7
20170621,242.95,53.58,-999,63.99,24.13,67.9,55.93,55.84,32.33,53.64,79.76,89.84
20170622,242.84,53.64,-999,63.95,23.98,67.76,55.95,55.47,32.35,53.39,80.59,89.63
20170623,243.13,53.85,-999,64.38,23.89,68.01,56.3,55.49,32.49,53.21,80.47,89.52
20170626,243.28999,54.01,-999,64.24,24.02,68.03,56,55.71,32.64,53.57,80.39,89.84
20170627,241.33,53.68,-999,64.14,24.14,67.52,55.08,55.23,32.51,52.97,79.66,89.13
20170628,243.49001,54.17,-999,64.49,24.52,68.13,55.77,55.43,32.55,52.46,80.08,90.03
20170629,241.35001,53.52,-999,64.63,24.69,67.55,54.77,54.84,32.22,52.04,79.35,89.16
20170630,241.8,53.81,-999,64.92,24.67,68.11,54.72,54.94,32.2,51.96,79.24,89.63
20170703,242.21001,54.28,-999,66.17,25.03,68.53,54.34,54.89,32.5,51.72,79.38,89.54
20170705,242.77,54.1,-999,64.83,25.07,68.73,54.88,54.85,32.11,51.47,79.85,89.32
20170706,240.55,53.86,-999,64.11,24.88,68.13,54.38,54.54,31.53,51.45,78.82,88.41
20170707,242.11,54.14,-999,64.01,25.05,68.66,55.01,54.51,31.71,51.49,79.22,89.2
20170710,242.37,54.48,-999,64.22,25.02,68.86,55.41,54.13,31.46,51.45,79.07,89.39
20170711,242.19,54.4,-999,64.57,24.8,68.8,55.53,53.98,31.41,51.42,78.98,89.21
20170712,244.00999,55.03,-999,64.75,24.88,69.18,56.25,54.28,31.82,51.86,79.52,89.89
20170713,244.42,54.97,-999,65.01,25.03,69.13,56.36,54.29,31.88,51.68,79.59,89.9
20170714,245.56,55.25,-999,65.4,24.92,69.43,56.86,54.72,32.2,51.92,80.13,90.19
20170717,245.53,55.36,-999,65.32,24.84,69.39,56.87,54.78,32.27,52.16,79.84,90.41
20170718,245.66,55.13,-999,65.01,24.8,69.23,57.13,54.78,32.23,52.31,79.9,90.82
20170719,246.99001,55.66,-999,65.96,24.81,69.3,57.42,54.98,32.47,52.53,80.55,91.26
20170720,247.10001,55.25,-999,65.76,24.8,68.91,57.54,54.99,32.38,52.91,81.08,91.07
20170721,246.88,55.26,-999,65.11,24.8,68.78,57.47,55.08,32.44,53.29,80.99,91.13
20170724,246.82001,55.21,-999,64.99,24.91,68.63,57.61,54.9,32.42,52.79,80.96,90.82
20170725,247.42,55.8,-999,65.81,25.22,68.54,57.5,55.28,32.42,52.49,80.38,91.46
20170726,247.42999,55.46,-999,65.88,25.05,68.63,57.72,55.27,32.69,52.99,80.11,91.42
20170727,247.2,55.26,-999,66.55,24.91,68.24,57.5,55.81,32.66,53.12,79.56,92.09
20170728,246.91,55.06,-999,66.47,24.91,68.4,57.44,55.34,32.64,53.04,79.96,91.39
20170731,246.77,54.64,-999,66.62,25.09,68.31,57.16,55.32,32.59,53.22,79.89,91.36
20170801,247.32001,54.68,-999,66.61,25.27,68.11,57.45,55.26,32.73,53.52,79.71,91.52
20170802,247.44,54.73,-999,66.36,25.31,68.41,57.61,55.22,32.57,53.75,79.53,91.27
20170803,246.96001,54.32,-999,65.43,25.22,68.75,57.48,55.17,32.49,54.02,79.66,91.02
20170804,247.41,54.58,-999,65.64,25.39,68.88,57.61,55.02,32.59,53.78,79.48,91.03
20170807,247.87,54.61,-999,65.14,25.35,68.88,57.96,55.43,32.57,53.95,79.65,91.24
20170808,247.25999,54.18,-999,64.99,25.28,68.67,57.88,55.22,32.42,54.17,79.28,91.29
20170809,247.25,54.23,-999,65.05,25.28,68.69,57.85,55.31,32.46,53.89,79.37,90.76
20170810,243.75999,53.61,-999,64.36,24.83,67.82,56.71,55.08,32.17,54.06,78.38,89.4
20170811,244.12,53.48,-999,63.94,24.73,67.86,57.1,55.12,31.96,53.74,78.6,89.86
20170814,246.53999,53.98,-999,63.75,25.07,68.57,58.01,55.39,32.49,54.05,79.13,90.5
20170815,246.50999,53.99,-999,63.51,25.09,68.42,58.1,55.67,32.43,54.35,79.13,89.67
20170816,246.94,54.52,-999,62.9,25.04,68.61,58.27,55.86,32.53,54.57,79.35,90.13
20170817,243.09,53.69,-999,62.01,24.61,67.42,57.13,55.35,32.3,54.18,78.36,88.69
20170818,242.71001,53.71,-999,62.32,24.62,67.15,57.07,55.2,32.06,54.5,78,88.25
20170821,242.89999,53.76,-999,62,24.55,67.26,57.05,55.4,32.39,54.7,78.35,88.41
20170822,245.44,54.46,-999,62.41,24.82,68.03,57.9,55.41,32.37,54.82,79.3,89.36
20170823,244.56,54.36,-999,62.68,24.74,67.39,57.76,55.25,32.7,55,78.7,88.6
20170824,243.99001,54.26,-999,62.72,24.74,67.18,57.71,54.49,32.64,54.96,78.93,88.41
20170825,244.56,54.43,-999,63,24.81,67.5,57.7,54.67,32.8,55.14,78.95,88.63
20170828,244.57001,54.51,-999,62.72,24.65,67.46,57.81,54.51,32.63,55.24,79.37,88.68
20170829,244.85001,54.25,-999,62.64,24.57,67.95,58.06,54.7,32.61,55.12,79.52,88.6
20170830,246.00999,54.65,-999,62.67,24.67,68.23,58.48,54.69,32.76,54.96,79.93,89.24
20170831,247.49001,55.07,-999,62.97,24.7,68.46,58.83,54.71,32.92,54.97,81.29,89.66
20170901,247.84,55.43,-999,63.58,24.77,68.52,58.78,54.97,32.92,54.8,81.23,90.07
20170905,246.06,54.8,-999,63.93,24.24,67.83,58.26,55.05,32.89,54.94,80.88,89.7
20170906,246.89999,54.94,-999,64.97,24.3,67.9,58.31,55.28,32.94,54.69,81.27,90.26
20170907,246.87,55.03,-999,65.09,23.88,68.04,58.51,55.36,33.19,55.1,82.17,89.48
20170908,246.58,55.01,-999,64.4,24.1,68.27,58.03,55.09,33.2,55.36,82.54,89.17
20170911,249.21001,55.73,-999,65.01,24.52,68.86,58.85,55.43,33.44,55.83,83.18,89.64
20170912,250.05,56.2,-999,65.41,24.81,69.19,58.99,55.55,33.08,54.9,83.36,90.04
20170913,250.17,56.18,-999,66.23,24.85,69.09,58.91,55.58,32.94,54.63,83.05,90.69
20170914,250.09,56.37,-999,66.55,24.8,69.42,58.71,55.47,33.17,55.09,83.16,90.2
20170915,249.19,56.07,-999,65.84,24.77,69.39,58.74,55.22,33.05,54.75,82.59,89.63
20170918,249.72,56.38,-999,66.12,25.06,69.78,58.79,55.3,32.86,54.19,82.57,89.32
20170919,249.97,56.67,-999,66.39,25.25,69.85,59.05,55.13,32.53,54.08,81.92,89.24
20170920,250.06,56.87,-999,66.84,25.4,70.36,58.81,54.6,32.44,53.68,82,89.54
20170921,249.39,56.75,-999,66.86,25.46,70.57,58.49,54.08,32.39,53.67,81.58,89.39
20170922,249.44,56.55,-999,67.2,25.43,70.75,58.52,53.92,32.11,53.23,81.58,89.54
20170925,248.92999,56.65,-999,68.17,25.4,70.75,57.83,54.31,32.23,53.72,81.34,89.35
20170926,249.08,56.4,-999,68.14,25.39,70.75,58.04,54.44,32.26,53.62,81.21,89.36
20170927,250.05,56.4,-999,68.43,25.7,70.83,58.63,54.02,31.99,52.9,81.18,89.85
20170928,250.35001,56.8,-999,68.49,25.74,70.79,58.7,54.02,32.22,53.09,81.25,89.74
20170929,251.23,56.8,-999,68.48,25.86,71,59.1,53.98,32.24,53.05,81.73,90.08
20171002,252.32001,57.42,-999,68.46,26.08,71.49,59.19,53.88,32.12,53.14,82.56,90.25
20171003,252.86,57.66,-999,68.39,26.17,71.8,59.33,53.94,32.11,52.99,82.54,90.63
20171004,253.16,57.68,-999,68.34,26.05,71.78,59.29,54.11,32.39,53.52,82.94,91.1
20171005,254.66,58.03,-999,68.65,26.32,71.95,59.86,54.35,32.49,53.47,83,91.61
20171006,254.37,57.9,-999,68.07,26.35,71.94,59.95,53.81,32.4,53.43,82.89,91.72
20171009,253.95,57.89,-999,68.21,26.25,71.74,60.1,53.66,32.47,53.5,82.37,91.43
